filename,dominant_frequency_x,dominant_frequency_y,dominant_frequency_z,activity
walk_1_grouped_6.csv,0.87248322147651,0.87248322147651,0.8053691275167785,walking
incline_run_1_grouped_2.csv,1.5436241610738255,1.5436241610738255,1.5436241610738255,running
walking_5_grouped_5.csv,0.06711409395973154,1.0738255033557047,1.0738255033557047,walking
walking_1_grouped_6_1.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
jogging_1_grouped_6_1.csv,0.06711409395973154,2.751677852348993,2.751677852348993,running
standing__1_grouped_6.csv,0.06711409395973154,0.2684563758389262,0.20134228187919462,stand
walk_1_grouped_4_1.csv,0.8053691275167785,0.8053691275167785,0.8053691275167785,walking
standing__1_grouped_2.csv,0.06711409395973154,0.06711409395973154,0.06711409395973154,stand
incline_run_2_grouped.csv,1.5757575757575757,0.06060606060606061,0.030303030303030304,running
walking_5_grouped_1.csv,0.06756756756756757,0.06756756756756757,1.0135135135135136,walking
walking_2_grouped_5.csv,1.9463087248322148,1.0067114093959733,1.0067114093959733,walking
walk_1_grouped_2.csv,0.87248322147651,0.87248322147651,0.87248322147651,walking
walking_downhill_2_grouped_2_1.csv,2.1476510067114094,2.1476510067114094,1.0738255033557047,walking
jogging_1_grouped_2_1.csv,1.342281879194631,1.342281879194631,1.342281879194631,running
walking_2_grouped_10.csv,2.0134228187919465,1.0067114093959733,1.0067114093959733,walking
walking_5_grouped_13.csv,2.0805369127516777,1.0067114093959733,1.0067114093959733,walking
walk_1_grouped_11_1.csv,0.738255033557047,0.06711409395973154,0.738255033557047,walking
jogging_downhill_1_grouped_1.csv,0.06802721088435375,0.20408163265306123,1.360544217687075,running
walking_1_grouped_2_1.csv,0.9395973154362416,0.9395973154362416,0.9395973154362416,walking
walk_2_grouped_7.csv,0.7746478873239437,0.07042253521126761,0.07042253521126761,walking
jogging_uphill_1_grouped_3_1.csv,0.08928571428571429,1.3392857142857144,1.3392857142857144,running
walk_2_grouped_6.csv,0.06711409395973154,0.738255033557047,0.738255033557047,walking
incline_run_2_grouped_2.csv,1.5436241610738255,1.5436241610738255,1.5436241610738255,running
walking_1_grouped_1.csv,0.06802721088435375,0.06802721088435375,0.9523809523809524,walking
jogging_3_grouped.csv,0.0071174377224199285,1.4234875444839856,0.014234875444839857,running
walk_2_grouped.csv,0.009596928982725527,0.03838771593090211,0.7581573896353166,walking
walking_5_grouped_12.csv,2.0805369127516777,1.0738255033557047,1.0738255033557047,walking
walking_2_grouped_11.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
standing_2_grouped_9_1.csv,0.06711409395973154,0.06711409395973154,0.1342281879194631,stand
walk_1_grouped_3.csv,0.8053691275167785,0.87248322147651,0.87248322147651,walking
walking_2_grouped_4.csv,1.9463087248322148,1.0067114093959733,1.0067114093959733,walking
walking_1_grouped_14_1.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_5_grouped_10_1.csv,2.0805369127516777,1.0738255033557047,1.0738255033557047,walking
sprint_uphill_1_grouped_1_1.csv,0.06802721088435375,0.06802721088435375,1.4965986394557824,running
sprint_downhill_1_grouped_2.csv,0.10989010989010989,0.10989010989010989,1.4285714285714286,running
standing__1_grouped_3.csv,0.1342281879194631,0.1342281879194631,0.1342281879194631,stand
sprint_uphill_1_grouped.csv,0.034482758620689655,0.10344827586206896,1.4827586206896552,running
